,Type,Severity,County,Date,Latitude,Longitude,DateCounty
88257,Rain,Light,Santa Cruz,01-09,36.9394,-121.79,01-09-Santa Cruz
88258,Rain,Moderate,Santa Cruz,01-09,36.9394,-121.79,01-09-Santa Cruz
88259,Rain,Light,Santa Cruz,01-09,36.9394,-121.79,01-09-Santa Cruz
88260,Rain,Moderate,Santa Cruz,01-09,36.9394,-121.79,01-09-Santa Cruz
88261,Rain,Light,Santa Cruz,01-11,36.9394,-121.79,01-11-Santa Cruz
88262,Rain,Light,Santa Cruz,01-11,36.9394,-121.79,01-11-Santa Cruz
88263,Rain,Light,Santa Cruz,01-13,36.9394,-121.79,01-13-Santa Cruz
88264,Rain,Light,Santa Cruz,01-13,36.9394,-121.79,01-13-Santa Cruz
88265,Rain,Light,Santa Cruz,01-13,36.9394,-121.79,01-13-Santa Cruz
88268,Rain,Light,Santa Cruz,01-14,36.9394,-121.79,01-14-Santa Cruz
88272,Rain,Light,Santa Cruz,01-16,36.9394,-121.79,01-16-Santa Cruz
88273,Rain,Moderate,Santa Cruz,01-16,36.9394,-121.79,01-16-Santa Cruz
88274,Rain,Heavy,Santa Cruz,01-16,36.9394,-121.79,01-16-Santa Cruz
88275,Rain,Moderate,Santa Cruz,01-16,36.9394,-121.79,01-16-Santa Cruz
88276,Rain,Light,Santa Cruz,01-16,36.9394,-121.79,01-16-Santa Cruz
88277,Rain,Moderate,Santa Cruz,01-16,36.9394,-121.79,01-16-Santa Cruz
88278,Rain,Light,Santa Cruz,01-16,36.9394,-121.79,01-16-Santa Cruz
88279,Rain,Moderate,Santa Cruz,01-16,36.9394,-121.79,01-16-Santa Cruz
88280,Rain,Light,Santa Cruz,01-16,36.9394,-121.79,01-16-Santa Cruz
88281,Rain,Light,Santa Cruz,01-17,36.9394,-121.79,01-17-Santa Cruz
88282,Rain,Light,Santa Cruz,01-17,36.9394,-121.79,01-17-Santa Cruz
88283,Rain,Light,Santa Cruz,01-17,36.9394,-121.79,01-17-Santa Cruz
88284,Rain,Light,Santa Cruz,01-20,36.9394,-121.79,01-20-Santa Cruz
88285,Rain,Light,Santa Cruz,01-21,36.9394,-121.79,01-21-Santa Cruz
88286,Rain,Light,Santa Cruz,01-22,36.9394,-121.79,01-22-Santa Cruz
88287,Rain,Light,Santa Cruz,01-22,36.9394,-121.79,01-22-Santa Cruz
88288,Rain,Light,Santa Cruz,01-22,36.9394,-121.79,01-22-Santa Cruz
88289,Rain,Light,Santa Cruz,01-22,36.9394,-121.79,01-22-Santa Cruz
88290,Rain,Light,Santa Cruz,01-22,36.9394,-121.79,01-22-Santa Cruz
88296,Rain,Light,Santa Cruz,01-26,36.9394,-121.79,01-26-Santa Cruz
88298,Rain,Light,Santa Cruz,01-26,36.9394,-121.79,01-26-Santa Cruz
88299,Rain,Moderate,Santa Cruz,01-26,36.9394,-121.79,01-26-Santa Cruz
88300,Rain,Light,Santa Cruz,01-26,36.9394,-121.79,01-26-Santa Cruz
88321,Rain,Light,Santa Cruz,03-01,36.9394,-121.79,03-01-Santa Cruz
88322,Rain,Light,Santa Cruz,03-07,36.9394,-121.79,03-07-Santa Cruz
88323,Rain,Light,Santa Cruz,03-07,36.9394,-121.79,03-07-Santa Cruz
88324,Rain,Light,Santa Cruz,03-07,36.9394,-121.79,03-07-Santa Cruz
88325,Rain,Light,Santa Cruz,03-07,36.9394,-121.79,03-07-Santa Cruz
88326,Rain,Light,Santa Cruz,03-07,36.9394,-121.79,03-07-Santa Cruz
88327,Rain,Light,Santa Cruz,03-07,36.9394,-121.79,03-07-Santa Cruz
88328,Rain,Light,Santa Cruz,03-07,36.9394,-121.79,03-07-Santa Cruz
88329,Rain,Light,Santa Cruz,03-07,36.9394,-121.79,03-07-Santa Cruz
88330,Rain,Light,Santa Cruz,03-07,36.9394,-121.79,03-07-Santa Cruz
88331,Rain,Light,Santa Cruz,03-07,36.9394,-121.79,03-07-Santa Cruz
88332,Rain,Light,Santa Cruz,03-07,36.9394,-121.79,03-07-Santa Cruz
88333,Rain,Light,Santa Cruz,03-07,36.9394,-121.79,03-07-Santa Cruz
88334,Rain,Light,Santa Cruz,03-07,36.9394,-121.79,03-07-Santa Cruz
88335,Rain,Light,Santa Cruz,03-08,36.9394,-121.79,03-08-Santa Cruz
88336,Rain,Light,Santa Cruz,03-08,36.9394,-121.79,03-08-Santa Cruz
88337,Rain,Light,Santa Cruz,03-08,36.9394,-121.79,03-08-Santa Cruz
88338,Rain,Light,Santa Cruz,03-10,36.9394,-121.79,03-10-Santa Cruz
88344,Rain,Light,Santa Cruz,03-13,36.9394,-121.79,03-13-Santa Cruz
88345,Rain,Light,Santa Cruz,03-14,36.9394,-121.79,03-14-Santa Cruz
88346,Rain,Light,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88347,Rain,Moderate,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88348,Rain,Heavy,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88349,Rain,Light,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88350,Rain,Moderate,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88351,Rain,Light,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88352,Rain,Moderate,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88353,Rain,Heavy,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88354,Rain,Moderate,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88355,Rain,Heavy,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88356,Rain,Moderate,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88357,Rain,Heavy,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88358,Rain,Light,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88359,Rain,Moderate,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88360,Rain,Light,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88361,Rain,Moderate,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88362,Rain,Light,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88363,Rain,Light,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88364,Rain,Moderate,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88365,Rain,Light,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88366,Rain,Light,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88367,Rain,Moderate,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88368,Rain,Light,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88369,Rain,Light,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88370,Rain,Moderate,Santa Cruz,03-15,36.9394,-121.79,03-15-Santa Cruz
88371,Rain,Light,Santa Cruz,03-16,36.9394,-121.79,03-16-Santa Cruz
88372,Rain,Moderate,Santa Cruz,03-16,36.9394,-121.79,03-16-Santa Cruz
88373,Rain,Light,Santa Cruz,03-16,36.9394,-121.79,03-16-Santa Cruz
88374,Rain,Moderate,Santa Cruz,03-16,36.9394,-121.79,03-16-Santa Cruz
88375,Rain,Light,Santa Cruz,03-16,36.9394,-121.79,03-16-Santa Cruz
88376,Rain,Moderate,Santa Cruz,03-16,36.9394,-121.79,03-16-Santa Cruz
88377,Rain,Light,Santa Cruz,03-16,36.9394,-121.79,03-16-Santa Cruz
88378,Rain,Moderate,Santa Cruz,03-16,36.9394,-121.79,03-16-Santa Cruz
88379,Rain,Light,Santa Cruz,03-16,36.9394,-121.79,03-16-Santa Cruz
88380,Rain,Moderate,Santa Cruz,03-16,36.9394,-121.79,03-16-Santa Cruz
88381,Rain,Light,Santa Cruz,03-16,36.9394,-121.79,03-16-Santa Cruz
88382,Rain,Light,Santa Cruz,03-21,36.9394,-121.79,03-21-Santa Cruz
88383,Rain,Light,Santa Cruz,03-21,36.9394,-121.79,03-21-Santa Cruz
88384,Rain,Light,Santa Cruz,03-22,36.9394,-121.79,03-22-Santa Cruz
88385,Rain,Light,Santa Cruz,03-22,36.9394,-121.79,03-22-Santa Cruz
88386,Rain,Light,Santa Cruz,03-23,36.9394,-121.79,03-23-Santa Cruz
88387,Rain,Light,Santa Cruz,03-23,36.9394,-121.79,03-23-Santa Cruz
88388,Rain,Light,Santa Cruz,03-23,36.9394,-121.79,03-23-Santa Cruz
88389,Rain,Light,Santa Cruz,03-24,36.9394,-121.79,03-24-Santa Cruz
88390,Rain,Light,Santa Cruz,03-24,36.9394,-121.79,03-24-Santa Cruz
88391,Rain,Light,Santa Cruz,03-24,36.9394,-121.79,03-24-Santa Cruz
88392,Rain,Light,Santa Cruz,03-25,36.9394,-121.79,03-25-Santa Cruz
88393,Rain,Moderate,Santa Cruz,03-25,36.9394,-121.79,03-25-Santa Cruz
88394,Rain,Heavy,Santa Cruz,03-25,36.9394,-121.79,03-25-Santa Cruz
88395,Rain,Light,Santa Cruz,03-25,36.9394,-121.79,03-25-Santa Cruz
88396,Rain,Moderate,Santa Cruz,03-25,36.9394,-121.79,03-25-Santa Cruz
88397,Rain,Light,Santa Cruz,03-25,36.9394,-121.79,03-25-Santa Cruz
88398,Rain,Light,Santa Cruz,03-26,36.9394,-121.79,03-26-Santa Cruz
88399,Rain,Light,Santa Cruz,03-28,36.9394,-121.79,03-28-Santa Cruz
88400,Rain,Light,Santa Cruz,03-28,36.9394,-121.79,03-28-Santa Cruz
88401,Rain,Light,Santa Cruz,03-29,36.9394,-121.79,03-29-Santa Cruz
88402,Rain,Light,Santa Cruz,03-29,36.9394,-121.79,03-29-Santa Cruz
88403,Rain,Light,Santa Cruz,04-04,36.9394,-121.79,04-04-Santa Cruz
88404,Rain,Light,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88405,Rain,Light,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88406,Rain,Light,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88407,Rain,Light,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88408,Rain,Moderate,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88409,Rain,Light,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88410,Rain,Moderate,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88411,Rain,Light,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88412,Rain,Moderate,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88413,Rain,Light,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88414,Rain,Moderate,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88415,Rain,Heavy,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88416,Rain,Light,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88417,Rain,Moderate,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88418,Rain,Light,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88419,Rain,Light,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88420,Rain,Moderate,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88421,Rain,Light,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88422,Rain,Moderate,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88423,Rain,Light,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88424,Rain,Moderate,Santa Cruz,04-05,36.9394,-121.79,04-05-Santa Cruz
88425,Rain,Light,Santa Cruz,04-06,36.9394,-121.79,04-06-Santa Cruz
88426,Rain,Moderate,Santa Cruz,04-06,36.9394,-121.79,04-06-Santa Cruz
88427,Rain,Light,Santa Cruz,04-06,36.9394,-121.79,04-06-Santa Cruz
88428,Rain,Light,Santa Cruz,04-06,36.9394,-121.79,04-06-Santa Cruz
88429,Rain,Light,Santa Cruz,04-06,36.9394,-121.79,04-06-Santa Cruz
88430,Rain,Light,Santa Cruz,04-06,36.9394,-121.79,04-06-Santa Cruz
88431,Rain,Light,Santa Cruz,04-06,36.9394,-121.79,04-06-Santa Cruz
88432,Rain,Light,Santa Cruz,04-09,36.9394,-121.79,04-09-Santa Cruz
88433,Rain,Light,Santa Cruz,04-09,36.9394,-121.79,04-09-Santa Cruz
88434,Rain,Light,Santa Cruz,04-09,36.9394,-121.79,04-09-Santa Cruz
88435,Rain,Light,Santa Cruz,04-10,36.9394,-121.79,04-10-Santa Cruz
88436,Rain,Light,Santa Cruz,04-12,36.9394,-121.79,04-12-Santa Cruz
88437,Rain,Light,Santa Cruz,04-12,36.9394,-121.79,04-12-Santa Cruz
88439,Rain,Light,Santa Cruz,04-20,36.9394,-121.79,04-20-Santa Cruz
88456,Rain,Light,Santa Cruz,05-12,36.9394,-121.79,05-12-Santa Cruz
88457,Rain,Light,Santa Cruz,05-12,36.9394,-121.79,05-12-Santa Cruz
88458,Rain,Light,Santa Cruz,05-12,36.9394,-121.79,05-12-Santa Cruz
88459,Rain,Light,Santa Cruz,05-12,36.9394,-121.79,05-12-Santa Cruz
88460,Rain,Light,Santa Cruz,05-12,36.9394,-121.79,05-12-Santa Cruz
88461,Rain,Light,Santa Cruz,05-13,36.9394,-121.79,05-13-Santa Cruz
88462,Rain,Light,Santa Cruz,05-14,36.9394,-121.79,05-14-Santa Cruz
88463,Rain,Light,Santa Cruz,05-17,36.9394,-121.79,05-17-Santa Cruz
88464,Rain,Light,Santa Cruz,05-17,36.9394,-121.79,05-17-Santa Cruz
88465,Rain,Light,Santa Cruz,05-17,36.9394,-121.79,05-17-Santa Cruz
88466,Rain,Light,Santa Cruz,05-18,36.9394,-121.79,05-18-Santa Cruz
88467,Rain,Moderate,Santa Cruz,05-18,36.9394,-121.79,05-18-Santa Cruz
88468,Rain,Heavy,Santa Cruz,05-18,36.9394,-121.79,05-18-Santa Cruz
88469,Rain,Light,Santa Cruz,05-18,36.9394,-121.79,05-18-Santa Cruz
88470,Rain,Light,Santa Cruz,05-18,36.9394,-121.79,05-18-Santa Cruz
88479,Rain,Light,Santa Cruz,05-29,36.9394,-121.79,05-29-Santa Cruz
88480,Rain,Light,Santa Cruz,05-30,36.9394,-121.79,05-30-Santa Cruz
88481,Rain,Light,Santa Cruz,05-30,36.9394,-121.79,05-30-Santa Cruz
88482,Rain,Light,Santa Cruz,05-30,36.9394,-121.79,05-30-Santa Cruz
88496,Rain,Light,Santa Cruz,06-25,36.9394,-121.79,06-25-Santa Cruz
88501,Rain,Light,Santa Cruz,06-28,36.9394,-121.79,06-28-Santa Cruz
88512,Rain,Light,Santa Cruz,07-23,36.9394,-121.79,07-23-Santa Cruz
88529,Rain,Light,Santa Cruz,08-04,36.9394,-121.79,08-04-Santa Cruz
88696,Rain,Light,Santa Cruz,11-06,36.9394,-121.79,11-06-Santa Cruz
88697,Rain,Light,Santa Cruz,11-07,36.9394,-121.79,11-07-Santa Cruz
88698,Rain,Light,Santa Cruz,11-07,36.9394,-121.79,11-07-Santa Cruz
88699,Rain,Light,Santa Cruz,11-14,36.9394,-121.79,11-14-Santa Cruz
